time,open,high,low,close,Bullish Research Event,Bearish Research Event,RC_DateKey,RC_Direction,RC_ProductionSignal,RC_C1_Open,RC_C1_High,RC_C1_Low,RC_C1_Close,RC_C1_VWAP,RC_C1_VWAP_State,RC_C1_RelOpeningVol,RC_C2_Open,RC_C2_High,RC_C2_Low,RC_C2_Close,RC_C2_VWAP,RC_C2_RelOpeningVol,RC_Combined_RelVol,RC_ATR_Selected,RC_DeltaPct,RC_PMH,RC_PML,RC_AH_High,RC_AH_Low,RC_PDH,RC_PDL,RC_StructureBreakCode,RC_MFE_1m,RC_MAE_1m,RC_MFE_3m,RC_MAE_3m,RC_MFE_5m,RC_MAE_5m,RC_MFE_10m,RC_MAE_10m,RC_Final_MFE,RC_Final_MAE,RC_Outcome_050v050,RC_Outcome_100v050,RC_MinutesTo_025,RC_MinutesTo_050,RC_MinutesTo_100,RC_MinutesTo_Adverse050,RC_EventTimestamp,RC_C1_Volume,RC_C1_TR,RC_C2_Volume,RC_C2_TR,RC_ATR_PreviousDaily,RC_ATR_PreviousDay1M,RC_ATR_Previous5Days1M,RC_ATR_FirstTwoCandles,RC_VWAP_Distance,RC_PM_Volume,RC_AH_Volume,RC_PreviousRTHClose,RC_MFE_2m,RC_MAE_2m,Volume,Volume MA,HTF_Stock_D1_Open,HTF_Stock_D1_High,HTF_Stock_D1_Low,HTF_Stock_D1_Close,HTF_Stock_D2_Open,HTF_Stock_D2_High,HTF_Stock_D2_Low,HTF_Stock_D2_Close,HTF_Stock_W1_Open,HTF_Stock_W1_High,HTF_Stock_W1_Low,HTF_Stock_W1_Close,HTF_Stock_W2_Open,HTF_Stock_W2_High,HTF_Stock_W2_Low,HTF_Stock_W2_Close,HTF_SPX_D1_Open,HTF_SPX_D1_High,HTF_SPX_D1_Low,HTF_SPX_D1_Close,HTF_SPX_D2_Open,HTF_SPX_D2_High,HTF_SPX_D2_Low,HTF_SPX_D2_Close,HTF_SPX_W1_Open,HTF_SPX_W1_High,HTF_SPX_W1_Low,HTF_SPX_W1_Close,HTF_SPX_W2_Open,HTF_SPX_W2_High,HTF_SPX_W2_Low,HTF_SPX_W2_Close,HTF_NASDAQ_D1_Open,HTF_NASDAQ_D1_High,HTF_NASDAQ_D1_Low,HTF_NASDAQ_D1_Close,HTF_NASDAQ_D2_Open,HTF_NASDAQ_D2_High,HTF_NASDAQ_D2_Low,HTF_NASDAQ_D2_Close,HTF_NASDAQ_W1_Open,HTF_NASDAQ_W1_High,HTF_NASDAQ_W1_Low,HTF_NASDAQ_W1_Close,HTF_NASDAQ_W2_Open,HTF_NASDAQ_W2_High,HTF_NASDAQ_W2_Low,HTF_NASDAQ_W2_Close,HTF_DJIA_D1_Open,HTF_DJIA_D1_High,HTF_DJIA_D1_Low,HTF_DJIA_D1_Close,HTF_DJIA_D2_Open,HTF_DJIA_D2_High,HTF_DJIA_D2_Low,HTF_DJIA_D2_Close,HTF_DJIA_W1_Open,HTF_DJIA_W1_High,HTF_DJIA_W1_Low,HTF_DJIA_W1_Close,HTF_DJIA_W2_Open,HTF_DJIA_W2_High,HTF_DJIA_W2_Low,HTF_DJIA_W2_Close
1780080000,44.77,44.775,44.73,44.73,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,5267,6574.05,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780080300,44.74,44.765,44.69,44.735,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,9494,6794.2,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780080600,44.735,44.735,44.68,44.705,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,8022,6847.45,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780080900,44.705,44.71,44.69,44.705,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,6002,6842.45,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780081200,44.71,44.715,44.64,44.645,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,18603,7521.8,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780081500,44.64,44.66,44.555,44.565,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,54052,9791.75,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780081800,44.57,44.64,44.56,44.62,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,13568,10227.2,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780082100,44.62,44.635,44.6,44.63,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,8447,10310.7,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780082400,44.63,44.69,44.615,44.68,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,7840,10420.75,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780082700,44.68,44.73,44.67,44.72,0,0,20260529,0,0,44.51,44.84,44.46,44.73,44.67666666666667,0,2.486290853257293,44.73,44.81,44.64,44.81,44.68306514958993,0.26951915544447347,1.4742847411444142,0.032411741303776186,,,,,,44.58,43.31,0,,,,,,,,,,,0,0,,,,,,31738,0.38000000000000256,2890,0.1700000000000017,1.2496203778163617,0.03152956298200527,0.032411741303776186,0.27500000000000213,,0,0,44.46,,,12717,10878.5,43.71,44.58,43.32,44.46,44.568,44.73,43.63,43.76,44.27,45.235,42.93,44.23,45.215,45.79,44.35,44.41,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
