time,open,high,low,close,Bullish Research Event,Bearish Research Event,RC_DateKey,RC_Direction,RC_ProductionSignal,RC_C1_Open,RC_C1_High,RC_C1_Low,RC_C1_Close,RC_C1_VWAP,RC_C1_VWAP_State,RC_C1_RelOpeningVol,RC_C2_Open,RC_C2_High,RC_C2_Low,RC_C2_Close,RC_C2_VWAP,RC_C2_RelOpeningVol,RC_Combined_RelVol,RC_ATR_Selected,RC_DeltaPct,RC_PMH,RC_PML,RC_AH_High,RC_AH_Low,RC_PDH,RC_PDL,RC_StructureBreakCode,RC_MFE_1m,RC_MAE_1m,RC_MFE_3m,RC_MAE_3m,RC_MFE_5m,RC_MAE_5m,RC_MFE_10m,RC_MAE_10m,RC_Final_MFE,RC_Final_MAE,RC_Outcome_050v050,RC_Outcome_100v050,RC_MinutesTo_025,RC_MinutesTo_050,RC_MinutesTo_100,RC_MinutesTo_Adverse050,RC_EventTimestamp,RC_C1_Volume,RC_C1_TR,RC_C2_Volume,RC_C2_TR,RC_ATR_PreviousDaily,RC_ATR_PreviousDay1M,RC_ATR_Previous5Days1M,RC_ATR_FirstTwoCandles,RC_VWAP_Distance,RC_PM_Volume,RC_AH_Volume,RC_PreviousRTHClose,RC_MFE_2m,RC_MAE_2m,Volume,Volume MA,HTF_Stock_D1_Open,HTF_Stock_D1_High,HTF_Stock_D1_Low,HTF_Stock_D1_Close,HTF_Stock_D2_Open,HTF_Stock_D2_High,HTF_Stock_D2_Low,HTF_Stock_D2_Close,HTF_Stock_W1_Open,HTF_Stock_W1_High,HTF_Stock_W1_Low,HTF_Stock_W1_Close,HTF_Stock_W2_Open,HTF_Stock_W2_High,HTF_Stock_W2_Low,HTF_Stock_W2_Close,HTF_SPX_D1_Open,HTF_SPX_D1_High,HTF_SPX_D1_Low,HTF_SPX_D1_Close,HTF_SPX_D2_Open,HTF_SPX_D2_High,HTF_SPX_D2_Low,HTF_SPX_D2_Close,HTF_SPX_W1_Open,HTF_SPX_W1_High,HTF_SPX_W1_Low,HTF_SPX_W1_Close,HTF_SPX_W2_Open,HTF_SPX_W2_High,HTF_SPX_W2_Low,HTF_SPX_W2_Close,HTF_NASDAQ_D1_Open,HTF_NASDAQ_D1_High,HTF_NASDAQ_D1_Low,HTF_NASDAQ_D1_Close,HTF_NASDAQ_D2_Open,HTF_NASDAQ_D2_High,HTF_NASDAQ_D2_Low,HTF_NASDAQ_D2_Close,HTF_NASDAQ_W1_Open,HTF_NASDAQ_W1_High,HTF_NASDAQ_W1_Low,HTF_NASDAQ_W1_Close,HTF_NASDAQ_W2_Open,HTF_NASDAQ_W2_High,HTF_NASDAQ_W2_Low,HTF_NASDAQ_W2_Close,HTF_DJIA_D1_Open,HTF_DJIA_D1_High,HTF_DJIA_D1_Low,HTF_DJIA_D1_Close,HTF_DJIA_D2_Open,HTF_DJIA_D2_High,HTF_DJIA_D2_Low,HTF_DJIA_D2_Close,HTF_DJIA_W1_Open,HTF_DJIA_W1_High,HTF_DJIA_W1_Low,HTF_DJIA_W1_Close,HTF_DJIA_W2_Open,HTF_DJIA_W2_High,HTF_DJIA_W2_Low,HTF_DJIA_W2_Close
1780080000,38.915,38.92,38.885,38.885,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,20408,10537.95,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780080300,38.89,38.96,38.89,38.96,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,35876,12167.4,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780080600,38.96,39.03,38.96,39.01,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,18027,12552.9,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780080900,39,39.04,39,39.03,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,15290,13064.45,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780081200,39.025,39.04,38.99,39.015,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,21380,13497.9,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780081500,39.02,39.05,38.995,39.045,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,17513,13899.05,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780081800,39.045,39.065,39.01,39.01,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,16592,14287.6,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780082100,39.005,39.005,38.96,38.97,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,17861,14405.9,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780082400,38.97,38.97,38.935,38.945,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,17638,15238.3,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
1780082700,38.94,38.94,38.855,38.87,0,0,20260529,0,0,39,39.245,38.99,39.09,39.108333333333334,0,1.0061366980807163,39.085,39.1,39.03,39.04,39.10063669668079,0.23515886287625418,0.67598775488283,0.04075443279941997,,,,,,39.96,38.61,0,,,,,,,,,,,0,0,,,,,,6427,0.25499999999999545,1125,0.07000000000000028,1.2982429829442572,0.03441025641025665,0.04075443279941997,0.16249999999999787,,0,0,39.33,,,30549,16325.1,39.58,39.96,38.61,39.33,40.45,40.45,38.78,39.6,41.54,43.59,41.01,41.47,40.16,42.08,39.695,41.76,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18
